degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random, 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72, Target 
23.0,0.18548387096774194,45.0,21.0,32.30434782608695,6.905793299571623,0.1422867242896786,0.41333333333333333,62.61666666666676,0.002703264445114053,10.0,8.0,0.0,0.0,1.0,1.0,202.0,11.0,98.0,0.7075098814229249,0.45850211964201604,0.010244618710321346,0.02032662490135685,179.0,17.0,0.041199605672793536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14.0,0.11290322580645161,45.0,21.0,34.07142857142857,7.20579415385668,0.09023042241513672,0.3862928348909657,56.533333333333424,0.0012511658064885453,5.0,3.0,0.0,0.0,1.0,1.0,81.0,8.0,22.0,0.7362637362637363,0.49062816616008104,0.006706694826137949,0.012881228327192597,67.0,14.0,0.7445880102790289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13.0,0.10483870967741934,45.0,6.0,33.07692307692308,10.730700303059574,0.08074376433620375,0.38390092879256965,55.98333333333342,0.005149251282683269,6.0,8.0,0.0,1.0,1.0,1.0,67.0,9.0,9.0,0.6923076923076923,0.4562760261748959,0.0067512794875156466,0.011524331699348177,54.0,12.0,-1.630020723597074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16.0,0.12903225806451613,45.0,21.0,34.375,6.808771915698161,0.10528854649246702,0.38271604938271603,57.06666666666676,0.0005710139912767034,10.0,8.0,0.0,0.0,1.0,1.0,112.0,11.0,22.0,0.8,0.5110166215693854,0.007379898144455065,0.015043170210805958,96.0,16.0,0.4395478631955873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18.0,0.14516129032258063,45.0,5.0,30.72222222222222,9.538259540488946,0.10526976521487257,0.4025974025974026,59.93333333333343,0.014711601526439544,8.0,8.0,0.0,2.0,1.0,1.0,115.0,9.0,28.0,0.6339869281045751,0.41532835108920335,0.009014813213315846,0.015036712066039362,97.0,16.0,0.575028402524647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16.0,0.12903225806451613,45.0,3.0,31.5,10.18577439373168,0.09595002574056037,0.3862928348909657,57.550000000000104,0.017048157760615225,8.0,8.0,1.0,1.0,1.0,1.0,94.0,10.0,12.0,0.65,0.43884314119301066,0.008178378112324575,0.013701752439959167,78.0,15.0,0.3028901228432975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14.0,0.11290322580645161,45.0,24.0,34.5,6.69488077350363,0.0920806130241612,0.3803680981595092,55.86666666666677,0.0007458932106821657,4.0,4.0,0.0,0.0,1.0,1.0,84.0,10.0,13.0,0.7692307692307693,0.5180937818552498,0.006628931921116686,0.013150806042682942,70.0,14.0,-0.984170146500288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25.0,0.20161290322580644,45.0,4.0,30.2,10.229369482035537,0.14355258239954535,0.42758620689655175,64.70000000000009,0.034994055542911934,9.0,8.0,0.0,11.0,1.0,1.0,204.0,10.0,119.0,0.5966666666666667,0.40499386000818666,0.012369490333548212,0.020497280463659333,179.0,17.0,-0.02692308275876678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16.0,0.12903225806451613,45.0,21.0,33.375,7.817248556877285,0.10208046951336287,0.37349397590361444,56.3000000000001,0.0007702386832944202,7.0,0.0,0.0,0.0,1.0,1.0,103.0,9.0,36.0,0.725,0.4935116004718836,0.007375759688984242,0.0145815241720849,87.0,16.0,-1.7900963957931622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22.0,0.1774193548387097,45.0,18.0,32.59090909090909,7.364898881667696,0.13800576682799076,0.40924092409240925,61.9000000000001,0.0023390290946660266,10.0,8.0,0.0,11.0,11.0,2.0,194.0,11.0,72.0,0.7445887445887446,0.47069143446852424,0.009860147147407,0.01972230482582105,172.0,17.0,-0.18166189834710833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14.0,0.11290322580645161,45.0,21.0,32.785714285714285,7.902789484267759,0.08649881732308694,0.389937106918239,57.06666666666676,0.0018859084959659729,8.0,8.0,0.0,0.0,1.0,1.0,77.0,8.0,15.0,0.6923076923076923,0.4551298534327591,0.006802850819212657,0.012345744648418712,63.0,14.0,0.18398749982538218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
42.0,0.3387096774193548,45.0,4.0,24.19047619047619,9.78394723936952,0.2067839792087624,0.4626865671641791,73.74999999999999,0.03741983419081943,2.0,1.0,11.0,12.0,2.0,3.0,437.0,11.0,298.0,0.45876887340301975,0.35086447872450566,0.01873193714973509,0.02965133522609045,395.0,17.0,0.6884070984889705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40.0,0.3225806451612903,45.0,11.0,24.95,9.677163840712835,0.20221590296584915,0.4575645756457565,72.58333333333334,0.01699551729869311,3.0,6.0,12.0,7.0,3.0,4.0,422.0,11.0,275.0,0.4897435897435897,0.36102640386760876,0.017400105048082395,0.02899107528735099,382.0,17.0,-0.9072499841938081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
44.0,0.3548387096774194,45.0,11.0,24.954545454545453,8.908511112859088,0.22123617231770135,0.484375,75.83333333333333,0.02177685162316199,1.0,5.0,2.0,9.0,4.0,5.0,508.0,11.0,509.0,0.4904862579281184,0.3521152499010142,0.019059342604595665,0.0317035298888771,464.0,17.0,-1.5690130333714847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40.0,0.3225806451612903,45.0,5.0,25.4,9.718024490605073,0.2038482307547779,0.46441947565543074,73.16666666666667,0.053330175656184,4.0,4.0,10.0,10.0,5.0,6.0,434.0,11.0,375.0,0.5051282051282051,0.35721827780811943,0.01812648512798634,0.0292075104090794,394.0,17.0,0.2858437863351864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
39.0,0.31451612903225806,45.0,3.0,25.076923076923077,10.28412921007255,0.19621528477441838,0.45925925925925926,72.33333333333337,0.04135272693211967,5.0,3.0,5.0,5.0,7.0,7.0,400.0,11.0,294.0,0.48717948717948717,0.3512677798392084,0.018005283917045773,0.028114606990277662,361.0,17.0,-1.3961459576199726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
37.0,0.29838709677419356,45.0,13.0,26.405405405405407,9.234071631176603,0.19438411020895827,0.4714828897338403,72.41666666666669,0.015778118591559125,6.0,2.0,8.0,16.0,6.0,8.0,394.0,11.0,258.0,0.536036036036036,0.36878641378455435,0.016240312948501805,0.02783929359330851,357.0,17.0,-2.035544688634301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33.0,0.2661290322580645,45.0,3.0,25.12121212121212,10.906649558474326,0.16653053647249058,0.4460431654676259,68.95000000000006,0.09143466764767319,7.0,0.0,3.0,14.0,8.0,9.0,293.0,11.0,135.0,0.49242424242424243,0.3545410129743228,0.01631543797830423,0.023864425530134452,260.0,17.0,0.41782759696625665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
36.0,0.29032258064516125,45.0,4.0,25.055555555555557,9.675124014262455,0.1792245672326179,0.4732824427480916,72.25000000000003,0.04475446564657737,1.0,5.0,2.0,6.0,4.0,5.0,335.0,11.0,168.0,0.4746031746031746,0.3401894451962111,0.016754585641678962,0.025667364888064367,299.0,17.0,-0.6893836560606598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
